paper_pmcid,paper_pmid,paper_title,paper_year,paper_url_pmc,paper_url_pubmed,dataset_accession,dataset_osdr_view,dataset_osdr_api,mission,organism,assay,project_type,data_source,evidence_type,confidence,evidence_notes,mined_mission_terms,mined_organism_terms,mined_assay_terms
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-462,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-462/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-462/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-513,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-513/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-513/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-571,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-571/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-571/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-708,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-708/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-708/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-710,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-710/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-710/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11167060,nan,"Cosmic kidney disease: an integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167060/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-72,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-72/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-72/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-10;RR-23;RR-3;RR-7;Rodent Research;SpaceX-21;rodent research;rr29,;Mice;Mouse;mice;mouse;s,Metabolomics;Proteomic;Proteomics;RNA-Seq;metabolomic;proteomic;proteomics;transcriptomic;transcriptomics;y
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-100,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-100/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-100/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-101,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-101/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-101/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-102,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-102/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-102/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-103,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-103/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-103/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-104,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-104/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-104/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-105,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-105/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-105/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-168,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-168/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-168/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-238,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-238/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-238/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-239,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-239/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-239/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-240,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-240/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-240/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-241,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-241/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-241/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-254,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-254/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-254/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-48,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-48/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-48/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-530,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-530/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-530/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-98,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-98/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-98/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC11166981,nan,Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166981/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-99,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-99/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-99/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-5;RR-7;RR1;Rodent Research,Drosophila;Mice;Mouse;Mus musculus;mice;mouse;mus musculus,Proteomics;RNA-seq;microarray;proteomics;transcriptomic;transcriptomics
PMC7067979,nan,Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-267,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-267/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-267/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle,Arabidopsis thaliana,
PMC7067979,nan,Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-268,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-268/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-268/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle,Arabidopsis thaliana,
PMC7067979,nan,Microbiological and nutritional analysis of lettuce crops grown on the International Space Station,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7067979/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-269,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-269/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-269/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle,Arabidopsis thaliana,
PMC7171750,nan,The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171750/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-280,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-280/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-280/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;shuttle,,metabolomics
PMC7943786,nan,Evaluating the effect of spaceflight on the host–pathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,2021.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7943786/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-323,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-323/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-323/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,Arabidopsis thaliana;Drosophila;mice;mouse;s,Microarray;Proteomic;RNA-Seq;RNA-seq;Transcriptomic;proteomic;proteomics;transcriptomic
PMC9701605,nan,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-402,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-402/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-402/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;RR-9;RR1;Rodent Research;rodent research,Arabidopsis thaliana;Drosophila;Mice;Mouse;Mus musculus;mice;mouse;zebrafish,Proteomic;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;transcriptomic;transcriptomics;y
PMC9701605,nan,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-403,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-403/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-403/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;RR-9;RR1;Rodent Research;rodent research,Arabidopsis thaliana;Drosophila;Mice;Mouse;Mus musculus;mice;mouse;zebrafish,Proteomic;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;transcriptomic;transcriptomics;y
PMC9701605,nan,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-404,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-404/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-404/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;RR-9;RR1;Rodent Research;rodent research,Arabidopsis thaliana;Drosophila;Mice;Mouse;Mus musculus;mice;mouse;zebrafish,Proteomic;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;transcriptomic;transcriptomics;y
PMC9701605,nan,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,2022.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-405,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-405/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-405/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-6;RR-9;RR1;Rodent Research;rodent research,Arabidopsis thaliana;Drosophila;Mice;Mouse;Mus musculus;mice;mouse;zebrafish,Proteomic;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;microarray;transcriptomic;transcriptomics;y
PMC11166648,nan,Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-569,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-569/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-569/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR13343,mouse,RNA-Seq;RNA-seq;transcriptomic;transcriptomics
PMC10712242,nan,Spaceflight transcriptomes: unique responses to a novel environment.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-522,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-522/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-522/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Arabidopsis thaliana,Metabolomics;Proteomic;Proteomics;RNA-seq;RNAseq;Transcriptomics;proteomic;proteomics;transcriptomic;transcriptomics
PMC10058394,nan,Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-375,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-375/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-375/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;SpaceX-14,Arabidopsis thaliana,Proteomic;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;proteomic;transcriptomic;transcriptomics
PMC10058394,nan,Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-375,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-375/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-375/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;SpaceX-14,Arabidopsis thaliana,Proteomic;RNA-Seq;RNA-seq;RNAseq;Transcriptomic;microarray;proteomic;transcriptomic;transcriptomics
PMC7756144,nan,Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-336,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-336/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-336/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR13747;RR14311;RR14864;rr29;shuttle,;Mice;Mouse;mice;mouse;s,transcriptomics
PMC8169688,nan,Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-211,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-211/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-211/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,BION-M1;ISS;RR14267;RR14754,Mice;Mouse;mice;mouse;s,RNA-Seq;RNA-seq;RNAseq;Transcriptomic;transcriptomic;transcriptomics;y
PMC9098553,nan,Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,2003.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-476,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-476/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-476/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Arabidopsis thaliana;arabidopsis thaliana,RNA-Seq;RNA-seq;RNASeq;Transcriptomic;Transcriptomics;proteomic;transcriptomic
PMC5443495,nan,Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,2017.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-108,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-108/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-108/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,;Mice;mice;mouse;s,Metabolomic;Metabolomics;Microarray;Transcriptomics;metabolomic;metabolomics;microarray;transcriptomics;y
PMC5443495,nan,Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,2017.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-25,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-25/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-25/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;Shuttle;shuttle,;Mice;mice;mouse;s,Metabolomic;Metabolomics;Microarray;Transcriptomics;metabolomic;metabolomics;microarray;transcriptomics;y
PMC5666744,nan,Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-108,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-108/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-108/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion-M1;RR3309;Shuttle,;Mice;Mouse;mice;mouse;s,Metabolomics;Microarray;Proteomics;Transcriptomics;metabolomic;metabolomics;microarray;proteomics;transcriptomic;transcriptomics;y
PMC5666744,nan,Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,nan,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-25,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-25/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-25/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,Bion-M1;RR3309;Shuttle,;Mice;Mouse;mice;mouse;s,Metabolomics;Microarray;Proteomics;Transcriptomics;metabolomic;metabolomics;microarray;proteomics;transcriptomic;transcriptomics;y
PMC10800490,nan,Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-223,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-223/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-223/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Arabidopsis thaliana,RNA-Seq;RNA-seq;RNAseq;proteomic;transcriptomic;transcriptomics
PMC10800490,nan,Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,2023.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/,https://pubmed.ncbi.nlm.nih.gov/nan/,OSD-437,https://visualization.osdr.nasa.gov/biodata/dataset/OSD-437/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-437/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS,Arabidopsis thaliana,RNA-Seq;RNA-seq;RNAseq;proteomic;transcriptomic;transcriptomics
PMC7756143,nan,RNAseq analysis of rodent spaceflight experiments is confounded by sample collection techniques,2020.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/,https://pubmed.ncbi.nlm.nih.gov/nan/,GLDS-168,https://visualization.osdr.nasa.gov/biodata/dataset/GLDS-168/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/GLDS-168/,,,,,,explicit_unvalidated,0.8,Accession string found in article text,ISS;RR-1;RR-3;RR1;Rodent Research,;Mice;Mouse;mice;mouse,Proteomic;RNA-seq;RNAseq;Transcriptomic;Transcriptomics;proteomic;transcriptomic
